"","year","month","Geohash","Count.Date","X8.Peak.Hr.Vehicle.Volume","X8.Peak.Hr.Pedestrian.Volume","sum_acc_count","AvgAcceleration","AvgMonthlyVolume","PercentOfVehicles","PercentCar","PercentMPV","PercentLDT","PercentMDT","PercentOther","SeverityScore","IncidentsTotal","temp_chg","snow","rain","lat","lng","lat_error","lng_error"
"15881",NA,NA,"dpz9n20",NA,NA,NA,NA,0.3466,108,0.0093,0.1019,0.2963,0.3611,0.0648,0.1296,NA,NA,NA,NA,NA,43.7702178955078,-79.1777801513672,0.0006866455078125,0.0006866455078125
"15882",NA,NA,"dpz9k1d",2015-05-04,14230,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8224029541016,-79.2739105224609,0.0006866455078125,0.0006866455078125
"15883",NA,NA,"dpz9hfs",NA,NA,NA,NA,0.3595,40,0.025,0.025,0.1,0.25,0.05,0.325,NA,NA,NA,NA,NA,43.7839508056641,-79.2382049560547,0.0006866455078125,0.0006866455078125
"15884",NA,NA,"dpz9n8g",NA,NA,NA,NA,0.2338,51,0.0392,0,0.3,0.4,0.04,0.14,NA,NA,NA,NA,NA,43.7743377685547,-79.1626739501953,0.0006866455078125,0.0006866455078125
"15885",NA,NA,"dpz9n22",NA,NA,NA,NA,0.8957,85,0.03715,0.08785,0.27645,0.375,0.0657,0.1557,NA,NA,NA,NA,NA,43.7715911865234,-79.1777801513672,0.0006866455078125,0.0006866455078125
"15886",NA,NA,"dpz9rdg",NA,NA,NA,NA,0.5699,90,0.0333,0.0455,0.2841,0.3523,0.0227,0.1249,NA,NA,NA,NA,NA,43.8292694091797,-79.1187286376953,0.0006866455078125,0.0006866455078125
"15887",NA,NA,"dpz9hdg",NA,NA,NA,NA,0.4995,18,0.3889,0.0556,0.2778,0.1111,0,0.0555,NA,NA,NA,NA,NA,43.7853240966797,-79.2505645751953,0.0006866455078125,0.0006866455078125
"15888",NA,NA,"dpz9pm1",NA,NA,NA,NA,0.9186,72,0.0694,0.0556,0.2222,0.3611,0.0833,0.1806,NA,NA,NA,NA,NA,43.7976837158203,-79.1324615478516,0.0006866455078125,0.0006866455078125
"15889",NA,NA,"dpz9jxd",NA,NA,NA,NA,0.3316,14,0.5714,0,0,0.3571,0,0.0715,NA,NA,NA,NA,NA,43.8114166259766,-79.2079925537109,0.0006866455078125,0.0006866455078125
"15890",NA,NA,"dpz960e",NA,NA,NA,NA,0.34795,232,0.0457,0.00875,0.2574,0.30645,0.04535,0.1858,NA,NA,NA,NA,NA,43.8169097900391,-79.3604278564453,0.0006866455078125,0.0006866455078125
"15891",NA,NA,"dpz9jxe",NA,NA,NA,NA,0.6217,117,0.188,0.0086,0.4741,0.3534,0.0431,0.0691,NA,NA,NA,NA,NA,43.8114166259766,-79.2066192626953,0.0006866455078125,0.0006866455078125
"15892",NA,NA,"dpz9jkm",2018-01-25,16203,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7935638427734,-79.2148590087891,0.0006866455078125,0.0006866455078125
"15893",NA,NA,"dpz9jkn",NA,NA,NA,NA,0.6918,53,0.283,0.0377,0.434,0.2264,0.0566,0.0944,NA,NA,NA,NA,NA,43.7921905517578,-79.2134857177734,0.0006866455078125,0.0006866455078125
"15894",NA,NA,"dpz9kwn",NA,NA,NA,NA,0.389,28,0.1071,0,0.4643,0.0357,0,0.3214,NA,NA,NA,NA,NA,43.8471221923828,-79.2464447021484,0.0006866455078125,0.0006866455078125
"15895",NA,NA,"dpz9jkq",NA,NA,NA,NA,0.334,28606,0.0018,0.0322,0.1577,0.2779,0.0556,0.2299,NA,NA,NA,NA,NA,43.7935638427734,-79.2134857177734,0.0006866455078125,0.0006866455078125
"15896",NA,NA,"dpz96kq",NA,NA,NA,NA,0.38565,64,0.1327,0.0076,0.01565,0.31375,0.04645,0.17155,NA,NA,NA,NA,NA,43.8375091552734,-79.3453216552734,0.0006866455078125,0.0006866455078125
"15897",NA,NA,"dpz94xp",NA,NA,NA,NA,0.4074,1559.33333333333,0.0145333333333333,0.0171,0.279266666666667,0.280133333333333,0.0519666666666667,0.193066666666667,NA,NA,NA,NA,NA,43.8086700439453,-79.3329620361328,0.0006866455078125,0.0006866455078125
"15898",NA,NA,"dpz9he0",NA,NA,NA,NA,0.2055,475,0.2716,0.1663,0.64,0.1116,0.0063,0.0147,NA,NA,NA,NA,NA,43.7866973876953,-79.2546844482422,0.0006866455078125,0.0006866455078125
"15899",NA,NA,"dpz94y2",NA,NA,NA,NA,0.24105,1469.5,0.079,0.01335,0.24265,0.1773,0.01735,0.12095,NA,NA,NA,NA,NA,43.8045501708984,-79.3315887451172,0.0006866455078125,0.0006866455078125
"15900",NA,NA,"dpz961f",NA,NA,NA,NA,0.3112,22635,0.002,0.0322,0.1369,0.2856,0.0688,0.2159,NA,NA,NA,NA,NA,43.8237762451172,-79.3618011474609,0.0006866455078125,0.0006866455078125
"15901",NA,NA,"dpz9heb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1065,19,NA,NA,NA,43.7908172607422,-79.2546844482422,0.0006866455078125,0.0006866455078125
"15902",NA,NA,"dpz961n",NA,NA,NA,NA,1.3009,17,0.0588,0,0.5294,0,0.1765,0.1176,NA,NA,NA,NA,NA,43.8196563720703,-79.3563079833984,0.0006866455078125,0.0006866455078125
"15903",NA,NA,"dpz94y8",NA,NA,NA,NA,0.4066,102,0.1078,0,0.1373,0.0294,0,0.0686,NA,NA,NA,NA,NA,43.8059234619141,-79.3315887451172,0.0006866455078125,0.0006866455078125
"15904",NA,NA,"dpz961s",NA,NA,NA,NA,0.5523,72,0.2778,0,0.4722,0.1111,0.0972,0.1251,NA,NA,NA,NA,NA,43.8224029541016,-79.3590545654297,0.0006866455078125,0.0006866455078125
"15905",NA,NA,"dpz961u",NA,NA,NA,NA,0.4327,1740,0.1805,0.0484,0.2729,0.2286,0.072,0.172,NA,NA,NA,NA,NA,43.8237762451172,-79.3590545654297,0.0006866455078125,0.0006866455078125
"15906",NA,NA,"dpz9hes",NA,NA,NA,NA,0.0981,17,0.0588,0.5294,0.1176,0.0588,0.0588,0.0589,NA,NA,NA,NA,NA,43.7894439697266,-79.2491912841797,0.0006866455078125,0.0006866455078125
"15907",NA,NA,"dpz9prf",NA,NA,NA,NA,0.3975,124,0.0242,0.0081,0.2984,0.2339,0.0645,0.1128,NA,NA,NA,NA,NA,43.8127899169922,-79.1310882568359,0.0006866455078125,0.0006866455078125
"15908",NA,NA,"dpz96bc",2008-03-20,27754,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8182830810547,-79.3302154541016,0.0006866455078125,0.0006866455078125
"15909",NA,NA,"dpz9m92",NA,NA,NA,NA,0.4036,16,0.125,0.0625,0.1875,0.25,0.0625,0.4375,NA,NA,NA,NA,NA,43.8210296630859,-79.2107391357422,0.0006866455078125,0.0006866455078125
"15910",NA,NA,"dpz9hhz",NA,NA,NA,NA,0.4056,63,0.0635,0,0.873,0.0635,0,0.0318,NA,NA,NA,NA,NA,43.7963104248047,-79.2670440673828,0.0006866455078125,0.0006866455078125
"15911",NA,NA,"dpz9jn1",NA,NA,NA,NA,0.2563,272,0.011,0.0595,0.1561,0.2193,0.1004,0.3123,NA,NA,NA,NA,NA,43.8031768798828,-79.2313385009766,0.0006866455078125,0.0006866455078125
"15912",NA,NA,"dpz96br",2015-06-01,3793,667,NA,0.6174,258,0.0581,0.0625,0.3164,0.3125,0.0547,0.1367,NA,NA,NA,NA,NA,43.8155364990234,-79.3219757080078,0.0006866455078125,0.0006866455078125
"15913",NA,NA,"dpz9k0c",NA,NA,NA,NA,0.2525,34,0.0588,0,0.7353,0.0882,0.0294,0.1471,NA,NA,NA,NA,NA,43.8182830810547,-79.2752838134766,0.0006866455078125,0.0006866455078125
"15914",NA,NA,"dpz962g",NA,NA,NA,NA,0.3566,3958.66666666667,0.153266666666667,0.0178666666666667,0.150333333333333,0.178166666666667,0.1522,0.127766666666667,NA,NA,NA,NA,NA,43.8182830810547,-79.3494415283203,0.0006866455078125,0.0006866455078125
"15915",NA,NA,"dpz950g",NA,NA,NA,NA,0.2548,302,0.0166,0.1761,0.1993,0.3588,0.0432,0.1728,NA,NA,NA,NA,NA,43.7743377685547,-79.3164825439453,0.0006866455078125,0.0006866455078125
"15916",NA,NA,"dpz9nhe",NA,NA,NA,NA,0.4537,40,0.175,0.05,0.6,0.25,0.075,0.025,NA,NA,NA,NA,NA,43.7949371337891,-79.1846466064453,0.0006866455078125,0.0006866455078125
"15917",NA,NA,"dpz9kgj",NA,NA,NA,NA,0.3411,37,0.027,0.027,0.2162,0.3243,0.1892,0.1622,NA,NA,NA,NA,NA,43.8306427001953,-79.2368316650391,0.0006866455078125,0.0006866455078125
"15918",NA,NA,"dpz9nuq",NA,NA,NA,NA,0.2974,20,0.25,0,0.6,0.2,0.05,0.05,NA,NA,NA,NA,NA,43.7935638427734,-79.1475677490234,0.0006866455078125,0.0006866455078125
"15919",NA,NA,"dpz9m1s",NA,NA,NA,NA,0.4516,1591,0.0025,0.0196,0.1603,0.3489,0.0606,0.1759,NA,NA,NA,NA,NA,43.8224029541016,-79.2272186279297,0.0006866455078125,0.0006866455078125
"15920",NA,NA,"dpz9mc8",NA,NA,NA,NA,0.3488,519,0.1175,0.0368,0.2321,0.617,0.0193,0.0716,NA,NA,NA,NA,NA,43.8224029541016,-79.1997528076172,0.0006866455078125,0.0006866455078125
"15921",NA,NA,"dpz95ce",NA,NA,NA,NA,0.2177,265,0.0566,0,0.3053,0.3588,0.0267,0.1832,NA,NA,NA,NA,NA,43.7784576416016,-79.2835235595703,0.0006866455078125,0.0006866455078125
"15922",NA,NA,"dpz9jss",NA,NA,NA,NA,0.30775,36596.5,0.0018,0.02595,0.10925,0.21035,0.0449,0.22685,NA,NA,NA,NA,NA,43.7949371337891,-79.2052459716797,0.0006866455078125,0.0006866455078125
"15923",NA,NA,"dpz9men",NA,NA,NA,NA,0.3413,263.5,0.0177,0.0458,0.20115,0.591,0.03495,0.06965,NA,NA,NA,NA,NA,43.8306427001953,-79.2024993896484,0.0006866455078125,0.0006866455078125
"15924",NA,NA,"dpz9hgu",NA,NA,NA,NA,0.3359,23099,0.0138,0.0394,0.1053,0.1915,0.0594,0.2153,NA,NA,NA,NA,NA,43.7908172607422,-79.2382049560547,0.0006866455078125,0.0006866455078125
"15925",NA,NA,"dpz9nj1",NA,NA,NA,NA,0.3065,19502,0.0016,0.0346,0.1483,0.3214,0.0702,0.1835,NA,NA,NA,NA,NA,43.7976837158203,-79.1873931884766,0.0006866455078125,0.0006866455078125
"15926",NA,NA,"dpz9k1s",NA,NA,NA,NA,0.4713,190,0.03945,0.0265,0.44975,0.37835,0.045,0.0845,NA,NA,NA,NA,NA,43.8224029541016,-79.2711639404297,0.0006866455078125,0.0006866455078125
"15927",NA,NA,"dpz9q2g",2009-07-26,1982,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8182830810547,-79.1736602783203,0.0006866455078125,0.0006866455078125
"15928",NA,NA,"dpz9k2g",NA,NA,NA,NA,0.2646,356,0.0225,0.0595,0.2493,0.2946,0.0312,0.1926,NA,NA,NA,NA,NA,43.8182830810547,-79.2615509033203,0.0006866455078125,0.0006866455078125
"15929",NA,NA,"dpz9j4n",NA,NA,NA,NA,0.3481,17,0.2941,0.0588,0.3529,0.3529,0,0.0589,NA,NA,NA,NA,NA,43.7812042236328,-79.2244720458984,0.0006866455078125,0.0006866455078125
"15930",NA,NA,"dpz9q41",NA,NA,NA,NA,0.5769,1298,0.02,0.0651,0.1572,0.574,0.031,0.1162,NA,NA,NA,NA,NA,43.8251495361328,-79.1873931884766,0.0006866455078125,0.0006866455078125
"15931",NA,NA,"dpz951u",NA,NA,NA,NA,0.2108,71,0.0563,0.0141,0.4366,0.4225,0.0141,0.0986,NA,NA,NA,NA,NA,43.7798309326172,-79.3151092529297,0.0006866455078125,0.0006866455078125
"15932",NA,NA,"dpz9h7p",NA,NA,NA,NA,0.51085,51.5,0.18955,0.01665,0.506,0.27115,0.0316,0.09475,NA,NA,NA,NA,NA,43.7866973876953,-79.2560577392578,0.0006866455078125,0.0006866455078125
"15933",NA,NA,"dpz9jpq",NA,NA,NA,NA,0.4545,37,0.027,0,0.2703,0.5946,0,0.1081,NA,NA,NA,NA,NA,43.8100433349609,-79.2244720458984,0.0006866455078125,0.0006866455078125
"15934",NA,NA,"dpz9k2y",NA,NA,NA,NA,0.3714,167,0.3413,0,0.4431,0.4192,0.024,0.0538,NA,NA,NA,NA,NA,43.8182830810547,-79.2574310302734,0.0006866455078125,0.0006866455078125
"15935",NA,NA,"dpz9r40",NA,NA,NA,NA,0.739,316,0.269,0,0.2381,0.3651,0.0095,0.2,NA,NA,NA,NA,NA,43.8251495361328,-79.1448211669922,0.0006866455078125,0.0006866455078125
"15936",NA,NA,"dpz9h48",NA,NA,NA,NA,0.8452,208,0.0566,0.00595,0.0353,0.4416,0.1167,0.2667,NA,NA,NA,NA,NA,43.7839508056641,-79.2766571044922,0.0006866455078125,0.0006866455078125
"15937",NA,NA,"dpz9j2u",NA,NA,NA,NA,0.4143,103,0.1553,0.068,0.3107,0.301,0.1068,0.0582,NA,NA,NA,NA,NA,43.7743377685547,-79.2162322998047,0.0006866455078125,0.0006866455078125
"15938",NA,NA,"dpz963y",NA,NA,NA,NA,0.3976,18,0.2222,0,0.2222,0.3889,0.0556,0.1666,NA,NA,NA,NA,NA,43.8237762451172,-79.3453216552734,0.0006866455078125,0.0006866455078125
"15939",NA,NA,"dpz963z",NA,NA,NA,NA,0.6037,97,0.1031,0,0.3093,0.1031,0.134,0.1443,NA,NA,NA,NA,NA,43.8237762451172,-79.3439483642578,0.0006866455078125,0.0006866455078125
"15940",NA,NA,"dpz9642",NA,NA,NA,NA,0.2964,65,0.0308,0.0154,0.2615,0.1077,0.0154,0.1538,NA,NA,NA,NA,NA,43.8265228271484,-79.3645477294922,0.0006866455078125,0.0006866455078125
"15941",NA,NA,"dpz9qc7",NA,NA,NA,NA,0.3153,114,0.0877,0.0175,0.1754,0.3246,0.0526,0.0439,NA,NA,NA,NA,NA,43.8210296630859,-79.1516876220703,0.0006866455078125,0.0006866455078125
"15942",NA,NA,"dpz9j76",NA,NA,NA,NA,0.744,158,0.1835,0.2089,0.0949,0.5253,0.019,0.1076,NA,NA,NA,NA,NA,43.7880706787109,-79.2189788818359,0.0006866455078125,0.0006866455078125
"15943",NA,NA,"dpz9kf3",NA,NA,NA,NA,0.8238,58,0.0345,0,0.0172,0.0172,0,0.0863,NA,NA,NA,NA,NA,43.8265228271484,-79.2423248291016,0.0006866455078125,0.0006866455078125
"15944",NA,NA,"dpz9ned",NA,NA,NA,NA,0.3249,55,0.1091,0,0.5273,0.3091,0.0364,0.1272,NA,NA,NA,NA,NA,43.7894439697266,-79.1640472412109,0.0006866455078125,0.0006866455078125
"15945",NA,NA,"dpz9k3t",NA,NA,NA,NA,0.4667,324.5,0.0473,0.02895,0.3772,0.20805,0.08845,0.07475,NA,NA,NA,NA,NA,43.8224029541016,-79.2588043212891,0.0006866455078125,0.0006866455078125
"15946",NA,NA,"dpz952v",NA,NA,NA,NA,0.5347,73,0.1233,0.0274,0.3014,0.4384,0.0137,0.0958,NA,NA,NA,NA,NA,43.7743377685547,-79.3027496337891,0.0006866455078125,0.0006866455078125
"15947",NA,NA,"dpz9hhu",NA,NA,NA,NA,0.2978,88,0.0568,0.0341,0.1818,0.1023,0.0341,0.25,NA,NA,NA,NA,NA,43.7963104248047,-79.2711639404297,0.0006866455078125,0.0006866455078125
"15948",NA,NA,"dpz9hhv",NA,NA,NA,NA,0.34195,127.5,0.1193,0.02885,0.103,0.2208,0.011,0.19345,NA,NA,NA,NA,NA,43.7963104248047,-79.2697906494141,0.0006866455078125,0.0006866455078125
"15949",NA,NA,"dpz97ku",NA,NA,NA,NA,0.710466666666667,1442,0.0409,0.0522666666666667,0.188366666666667,0.2763,0.0516333333333333,0.229066666666667,NA,NA,NA,NA,NA,43.8402557373047,-79.3041229248047,0.0006866455078125,0.0006866455078125
"15950",NA,NA,"dpz9n8f",NA,NA,NA,NA,0.5639,66,0.1061,0.0462,0.4308,0.2154,0.0615,0.2153,NA,NA,NA,NA,NA,43.7743377685547,-79.1640472412109,0.0006866455078125,0.0006866455078125
"15951",NA,NA,"dpz9n6t",2014-09-29,4889,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7839508056641,-79.1709136962891,0.0006866455078125,0.0006866455078125
"15952",NA,NA,"dpz9j88",NA,NA,NA,NA,0.3358,58,0.0517,0,0.4655,0.2241,0.0517,0.1897,NA,NA,NA,NA,NA,43.7729644775391,-79.2107391357422,0.0006866455078125,0.0006866455078125
"15953",NA,NA,"dpz95ug",NA,NA,NA,NA,0.4013,327,0.0765,0.0521,0.3344,0.3896,0.0276,0.1104,NA,NA,NA,NA,NA,43.7963104248047,-79.2835235595703,0.0006866455078125,0.0006866455078125
"15954",NA,NA,"dpz9652",NA,NA,NA,NA,0.36,12412,0.0011,0.0304,0.1208,0.3634,0.0652,0.1862,NA,NA,NA,NA,NA,43.8320159912109,-79.3645477294922,0.0006866455078125,0.0006866455078125
"15955",NA,NA,"dpz9j8b",NA,NA,NA,NA,0.402,129,0.0233,0.0469,0.2891,0.4531,0.0313,0.1249,NA,NA,NA,NA,NA,43.7743377685547,-79.2107391357422,0.0006866455078125,0.0006866455078125
"15956",NA,NA,"dpz9pj9",NA,NA,NA,NA,0.41,615,0.2423,0.059,0.2066,0.4049,0.0623,0.2115,NA,NA,NA,NA,NA,43.8004302978516,-79.1434478759766,0.0006866455078125,0.0006866455078125
"15957",NA,NA,"dpz9jgq",NA,NA,NA,NA,0.8128,914,0.0153,0.0439,0.1206,0.3805,0.0658,0.2883,NA,NA,NA,NA,NA,43.7880706787109,-79.1915130615234,0.0006866455078125,0.0006866455078125
"15958",NA,NA,"dpz9nku",NA,NA,NA,NA,0.3377,52,0.0769,0.0577,0.5,0.3462,0.0192,0.0384,NA,NA,NA,NA,NA,43.7963104248047,-79.1722869873047,0.0006866455078125,0.0006866455078125
"15959",NA,NA,"dpz9jts",NA,NA,NA,NA,0.73875,1976,0.0026,0.0446,0.1861,0.3373,0.061,0.22655,NA,NA,NA,NA,NA,43.8004302978516,-79.2052459716797,0.0006866455078125,0.0006866455078125
"15960",NA,NA,"dpz96ew",NA,NA,NA,NA,0.6159,165,0.2121,0,0.6848,0.0606,0.0485,0.0425,NA,NA,NA,NA,NA,43.8333892822266,-79.3343353271484,0.0006866455078125,0.0006866455078125
"15961",NA,NA,"dpz9nhh",NA,NA,NA,NA,0.3931,22.5,0.085,0,0.375,0.245,0.155,0.135,NA,NA,NA,NA,NA,43.7921905517578,-79.1832733154297,0.0006866455078125,0.0006866455078125
"15962",NA,NA,"dpz9jnv",NA,NA,NA,NA,0.5443,234,0.0256,0,0.1688,0.5801,0.0433,0.0823,NA,NA,NA,NA,NA,43.8072967529297,-79.2258453369141,0.0006866455078125,0.0006866455078125
"15963",NA,NA,"dpz9kwj",NA,NA,NA,NA,0.4493,125,0.28,0.0161,0.3387,0.0968,0.0323,0.3467,NA,NA,NA,NA,NA,43.8471221923828,-79.2478179931641,0.0006866455078125,0.0006866455078125
"15964",NA,NA,"dpz9rhw",NA,NA,NA,NA,0.2782,94,0.1596,0.0213,0.1489,0.3723,0.0319,0.1916,NA,NA,NA,NA,NA,43.8388824462891,-79.1365814208984,0.0006866455078125,0.0006866455078125
"15965",NA,NA,"dpz9r4c",NA,NA,NA,NA,0.4318,26.5,0.10045,0,0.1554,0.12315,0.03225,0.17165,NA,NA,NA,NA,NA,43.8292694091797,-79.1434478759766,0.0006866455078125,0.0006866455078125
"15966",NA,NA,"dpz9mh1",NA,NA,NA,NA,1.9961,450,0.0044,0.0313,0.3348,0.2991,0.0871,0.1495,NA,NA,NA,NA,NA,43.8361358642578,-79.2313385009766,0.0006866455078125,0.0006866455078125
"15967",NA,NA,"dpz9nk6",NA,NA,NA,NA,0.5879,188.5,0.13595,0.01825,0.5512,0.1636,0.05925,0.15005,NA,NA,NA,NA,NA,43.7935638427734,-79.1750335693359,0.0006866455078125,0.0006866455078125
"15968",NA,NA,"dpz9k5w",2016-03-09,22421,1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8333892822266,-79.2684173583984,0.0006866455078125,0.0006866455078125
"15969",NA,NA,"dpz954w",NA,NA,NA,NA,0.3374,78,0.2377,0.07825,0.4648,0.2981,0.0242,0.12255,NA,NA,NA,NA,NA,43.7839508056641,-79.3123626708984,0.0006866455078125,0.0006866455078125
"15970",NA,NA,"dpz9r36",NA,NA,NA,NA,0.53,92,0.2283,0.022,0.2308,0.2308,0.0769,0.1318,NA,NA,NA,NA,NA,43.8210296630859,-79.1310882568359,0.0006866455078125,0.0006866455078125
"15971",NA,NA,"dpz97ed",NA,NA,NA,NA,0.4325,17,0.1176,0.0588,0.3529,0.1765,0,0.1765,NA,NA,NA,NA,NA,43.8333892822266,-79.2958831787109,0.0006866455078125,0.0006866455078125
"15972",NA,NA,"dpz97en",NA,NA,NA,NA,1.3209,229,0.2445,0.0262,0.3362,0.3013,0.0393,0.1704,NA,NA,NA,NA,NA,43.8306427001953,-79.2903900146484,0.0006866455078125,0.0006866455078125
"15973",NA,NA,"dpz9jdt",NA,NA,NA,NA,0.55945,567.5,0.1559,0.023,0.1378,0.5505,0.0221,0.158,NA,NA,NA,NA,NA,43.7839508056641,-79.2038726806641,0.0006866455078125,0.0006866455078125
"15974",NA,NA,"dpz9hz9",2012-07-31,21432,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8114166259766,-79.2423248291016,0.0006866455078125,0.0006866455078125
"15975",NA,NA,"dpz9jxm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2558,10,NA,NA,NA,43.8100433349609,-79.2038726806641,0.0006866455078125,0.0006866455078125
"15976",NA,NA,"dpz970d",NA,NA,NA,NA,0.5206,237,0.0338,0.0084,0.2996,0.1941,0.0422,0.4346,NA,NA,NA,NA,NA,43.8169097900391,-79.3178558349609,0.0006866455078125,0.0006866455078125
"15977",NA,NA,"dpz97v4",NA,NA,NA,NA,0.6789,137,0.1241,0,0.3504,0.2117,0.0146,0.1897,NA,NA,NA,NA,NA,43.8416290283203,-79.2848968505859,0.0006866455078125,0.0006866455078125
"15978",NA,NA,"dpz9p1w",NA,NA,NA,NA,0.4149,488,0.0328,0.0602,0.2801,0.4813,0.0477,0.1058,NA,NA,NA,NA,NA,43.7784576416016,-79.1365814208984,0.0006866455078125,0.0006866455078125
"15979",NA,NA,"dpz9r5b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0236,7,NA,NA,NA,43.8347625732422,-79.1448211669922,0.0006866455078125,0.0006866455078125
"15980",NA,NA,"dpz9r57",NA,NA,NA,NA,0.4547,56,0.2321,0,0.2143,0.1607,0.0536,0.2321,NA,NA,NA,NA,NA,43.8320159912109,-79.1407012939453,0.0006866455078125,0.0006866455078125
"15981",NA,NA,"dpz969z",NA,NA,NA,NA,0.59875,133,0.0678,0,0.19125,0.05025,0.01005,0.1208,NA,NA,NA,NA,NA,43.8237762451172,-79.3329620361328,0.0006866455078125,0.0006866455078125
"15982",NA,NA,"dpz97eb",NA,NA,NA,NA,0.9249,1123,0.0401,0.0595,0.2534,0.2552,0.0613,0.2471,NA,NA,NA,NA,NA,43.8347625732422,-79.2986297607422,0.0006866455078125,0.0006866455078125
"15983",NA,NA,"dpz9jft",NA,NA,NA,NA,0.6096,1755,6e-04,0.0412,0.1712,0.315,0.043,0.2395,NA,NA,NA,NA,NA,43.7839508056641,-79.1928863525391,0.0006866455078125,0.0006866455078125
"15984",NA,NA,"dpz9jn2",NA,NA,NA,NA,0.9378,148,0.0743,0.0473,0.1824,0.3986,0.0541,0.0338,NA,NA,NA,NA,NA,43.8045501708984,-79.2327117919922,0.0006866455078125,0.0006866455078125
"15985",NA,NA,"dpz9kuz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0578,5,NA,NA,NA,43.8402557373047,-79.2340850830078,0.0006866455078125,0.0006866455078125
"15986",NA,NA,"dpz9hnd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0556,6,NA,NA,NA,43.8059234619141,-79.2739105224609,0.0006866455078125,0.0006866455078125
"15987",NA,NA,"dpz9n09",2016-03-02,9566,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7729644775391,-79.1873931884766,0.0006866455078125,0.0006866455078125
"15988",NA,NA,"dpz9hnt",NA,NA,NA,NA,0.467933333333333,308,0.0756,0.0591333333333333,0.388233333333333,0.324166666666667,0.0367333333333333,0.172333333333333,NA,NA,NA,NA,NA,43.8059234619141,-79.2697906494141,0.0006866455078125,0.0006866455078125
"15989",NA,NA,"dpz9jps",NA,NA,NA,NA,0.4348,538,0.1914,0.0358,0.3898,0.3013,0.0678,0.1714,NA,NA,NA,NA,NA,43.8114166259766,-79.2272186279297,0.0006866455078125,0.0006866455078125
"15990",NA,NA,"dpz9hkh",2014-02-13,25052,496,NA,0.455166666666667,9246,0.0297666666666667,0.039,0.185666666666667,0.336666666666667,0.0539,0.186833333333333,0.0313,23,NA,NA,NA,43.7921905517578,-79.2601776123047,0.0006866455078125,0.0006866455078125
"15991",NA,NA,"dpz9n3s",NA,NA,NA,NA,0.48835,7935,0.01215,0.04495,0.1862,0.36045,0.0699,0.17155,0.0083,3,NA,NA,NA,43.7784576416016,-79.1722869873047,0.0006866455078125,0.0006866455078125
"15992",NA,NA,"dpz9hsr",NA,NA,NA,NA,0.3694,35,0.0857,0,0.1714,0.2857,0.1143,0.4,NA,NA,NA,NA,NA,43.7935638427734,-79.2450714111328,0.0006866455078125,0.0006866455078125
"15993",NA,NA,"dpz9nq0",NA,NA,NA,NA,0.4281,33,0.0303,0,0.7879,0.0606,0.0303,0.0909,NA,NA,NA,NA,NA,43.8031768798828,-79.1777801513672,0.0006866455078125,0.0006866455078125
"15994",NA,NA,"dpz9pj7",NA,NA,NA,NA,0.4642,191,0.3979,0,0,0.0209,0.2565,0.2409,NA,NA,NA,NA,NA,43.7990570068359,-79.1407012939453,0.0006866455078125,0.0006866455078125
"15995",NA,NA,"dpz9k08",2011-01-26,9668,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.8169097900391,-79.2766571044922,0.0006866455078125,0.0006866455078125
"15996",NA,NA,"dpz9jn5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0568,6,NA,NA,NA,43.8031768798828,-79.2285919189453,0.0006866455078125,0.0006866455078125
"15997",NA,NA,"dpz96k7",NA,NA,NA,NA,0.2603,208,0.0144,0,0,0.4058,0.029,0.2222,NA,NA,NA,NA,NA,43.8375091552734,-79.3494415283203,0.0006866455078125,0.0006866455078125
"15998",NA,NA,"dpz9jy6",NA,NA,NA,NA,0.6281,36,0.1944,0,0.25,0.1944,0.0556,0.4722,NA,NA,NA,NA,NA,43.8045501708984,-79.1970062255859,0.0006866455078125,0.0006866455078125
"15999",NA,NA,"dpz96kh",NA,NA,NA,NA,0.6768,4132,0.044,0,5e-04,0.02,0.0691,0.1586,NA,NA,NA,NA,NA,43.8361358642578,-79.3480682373047,0.0006866455078125,0.0006866455078125
