"","Geohash","year","month","Count.Date","X8.Peak.Hr.Vehicle.Volume","X8.Peak.Hr.Pedestrian.Volume","sum_acc_count","temp_chg","snow","rain","SeverityScore","IncidentsTotal","AvgAcceleration","PercentOfVehicles","AvgMonthlyVolume","PercentCar","PercentMPV","PercentLDT","PercentMDT","PercentHDT","PercentOther","lat","lng","lat_error","lng_error"
"907","dpz83c5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1646,0.0285,6625,0.0198,0.1907,0.1687,0.0785,0.1981,0.3442,43.6438751220703,-79.3714141845703,0.0006866455078125,0.0006866455078125
"908","dpz83c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3522,0.0211,4073,0.0304,0.225,0.1655,0.0625,0.129,0.3876,43.6452484130859,-79.3727874755859,0.0006866455078125,0.0006866455078125
"909","dpz83c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4052,0.0795,264,0.0152,0.1749,0.1331,0.0837,0.2548,0.3383,43.6452484130859,-79.3714141845703,0.0006866455078125,0.0006866455078125
"910","dpz83c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6586,0.0547,256,0.012,0.22,0.092,0.116,0.168,0.392,43.6466217041016,-79.3755340576172,0.0006866455078125,0.0006866455078125
"911","dpz83c9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4128,0.0577,52,0.0192,0.1923,0.1346,0.0769,0.1731,0.4039,43.6466217041016,-79.3741607666016,0.0006866455078125,0.0006866455078125
"912","dpz83cb",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0303,3,0.8938,0.0733,3532,0.0223,0.2674,0.0979,0.0682,0.0842,0.46,43.6479949951172,-79.3755340576172,0.0006866455078125,0.0006866455078125
"913","dpz83cc",NA,NA,2015-04-20,10467,7381,NA,NA,NA,NA,0.024,3,0.6761,0.0598,2057,0.0196,0.2455,0.1617,0.0593,0.1039,0.41,43.6479949951172,-79.3741607666016,0.0006866455078125,0.0006866455078125
"914","dpz83cd",2010,"07",2013-08-13,4006,5271,3,13.3,0,34.6,NA,NA,0.9773,0.2335,2270,0.0155,0.2282,0.1483,0.0639,0.1048,0.4393,43.6466217041016,-79.3727874755859,0.0006866455078125,0.0006866455078125
"915","dpz83ce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0765,0.0706,170,0.0178,0.1893,0.2012,0.0118,0.0888,0.4911,43.6466217041016,-79.3714141845703,0.0006866455078125,0.0006866455078125
"916","dpz83cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876,0.3276,3071,0.0161,0.231,0.1618,0.067,0.1116,0.4125,43.6479949951172,-79.3727874755859,0.0006866455078125,0.0006866455078125
"917","dpz83cg",2008,"07",2017-06-27,12239,5396,3,12.7,0,52.1,0.0213,8,0.7618,0.2424,33,0,0.1212,0.3939,0,0.0606,0.4243,43.6479949951172,-79.3714141845703,0.0006866455078125,0.0006866455078125
"918","dpz83cg",2014,"09",2017-06-27,12239,5396,2,14.4,0,27,0.0213,8,0.7618,0.2424,33,0,0.1212,0.3939,0,0.0606,0.4243,43.6479949951172,-79.3714141845703,0.0006866455078125,0.0006866455078125
"919","dpz83cg",2014,"04",2017-06-27,12239,5396,2,NA,0,32.1,0.0213,8,0.7618,0.2424,33,0,0.1212,0.3939,0,0.0606,0.4243,43.6479949951172,-79.3714141845703,0.0006866455078125,0.0006866455078125
"920","dpz83ch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7854,0.0984,4603,0.0186,0.1952,0.1725,0.0765,0.1955,0.3417,43.6438751220703,-79.3700408935547,0.0006866455078125,0.0006866455078125
"921","dpz83cj",2013,"07",2009-03-30,7542,922,2,NA,0,96.8,0.0674,18,1.0466,0.0836,1160,0.026,0.1639,0.1535,0.0867,0.2307,0.3392,43.6438751220703,-79.3686676025391,0.0006866455078125,0.0006866455078125
"922","dpz83ck",2008,"12",2012-08-25,22735,1895,3,16,31,15,NA,NA,1.1976,0.0171,35073,0.0365,0.1925,0.2704,0.08,0.1446,0.276,43.6452484130859,-79.3700408935547,0.0006866455078125,0.0006866455078125
"923","dpz83ck",2016,"08",2012-08-25,22735,1895,4,NA,0,19.2,NA,NA,1.1976,0.0171,35073,0.0365,0.1925,0.2704,0.08,0.1446,0.276,43.6452484130859,-79.3700408935547,0.0006866455078125,0.0006866455078125
"924","dpz83ck",2014,"10",2012-08-25,22735,1895,4,10.7,0,21.1,NA,NA,1.1976,0.0171,35073,0.0365,0.1925,0.2704,0.08,0.1446,0.276,43.6452484130859,-79.3700408935547,0.0006866455078125,0.0006866455078125
"925","dpz83ck",2015,"04",2012-08-25,22735,1895,2,13.1,0,25.6,NA,NA,1.1976,0.0171,35073,0.0365,0.1925,0.2704,0.08,0.1446,0.276,43.6452484130859,-79.3700408935547,0.0006866455078125,0.0006866455078125
"926","dpz83cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1146,0.1471,170,0,0.1529,0.1882,0.0824,0.2294,0.3471,43.6452484130859,-79.3686676025391,0.0006866455078125,0.0006866455078125
"927","dpz83cn",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1527,20,1.3469,0.0044,225,0.0267,0.12,0.1156,0.0933,0.3156,0.3288,43.6438751220703,-79.3672943115234,0.0006866455078125,0.0006866455078125
"928","dpz83cp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5964,0.1912,502,0.0219,0.3426,0.1175,0.0876,0.1215,0.3089,43.6438751220703,-79.3659210205078,0.0006866455078125,0.0006866455078125
"929","dpz83cq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1253,0.0133,75,0,0.1333,0.12,0.04,0.4533,0.2534,43.6452484130859,-79.3672943115234,0.0006866455078125,0.0006866455078125
"930","dpz83cr",NA,NA,2018-01-24,6142,717,NA,NA,NA,NA,0.0222,4,1.6087,0.2788,789,0.0191,0.3244,0.187,0.0649,0.1221,0.2825,43.6452484130859,-79.3659210205078,0.0006866455078125,0.0006866455078125
"931","dpz83cs",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013,3,0.6738,0.0129,310,0.0163,0.1503,0.1928,0.0556,0.1013,0.4837,43.6466217041016,-79.3700408935547,0.0006866455078125,0.0006866455078125
"932","dpz83ct",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9662,0.0017,31200,0.038,0.1967,0.2714,0.0769,0.1367,0.2803,43.6466217041016,-79.3686676025391,0.0006866455078125,0.0006866455078125
"933","dpz83cu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6741,0.0256,39,0.0513,0.2308,0.2564,0.0769,0.1282,0.2564,43.6479949951172,-79.3700408935547,0.0006866455078125,0.0006866455078125
"934","dpz83cv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8213,0.125,32,0,0.4516,0.1935,0.0323,0.0323,0.2903,43.6479949951172,-79.3686676025391,0.0006866455078125,0.0006866455078125
"935","dpz83cw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.219,0.0909,55,0.0182,0.1273,0.1818,0.0545,0.1091,0.5091,43.6466217041016,-79.3672943115234,0.0006866455078125,0.0006866455078125
"936","dpz83cx",2009,"01",2017-09-07,13327,952,4,16.1,35,14.6,NA,NA,1.3976,0.1242,6127,0.0199,0.1442,0.1431,0.0994,0.2009,0.3925,43.6466217041016,-79.3659210205078,0.0006866455078125,0.0006866455078125
"937","dpz83cx",2012,"06",2017-09-07,13327,952,4,16.3,0,45.5,NA,NA,1.3976,0.1242,6127,0.0199,0.1442,0.1431,0.0994,0.2009,0.3925,43.6466217041016,-79.3659210205078,0.0006866455078125,0.0006866455078125
"938","dpz83cx",2014,"08",2017-09-07,13327,952,5,NA,0,6.6,NA,NA,1.3976,0.1242,6127,0.0199,0.1442,0.1431,0.0994,0.2009,0.3925,43.6466217041016,-79.3659210205078,0.0006866455078125,0.0006866455078125
"939","dpz83cy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7536,0.0714,28,0,0.0714,0.1786,0.1071,0.1429,0.5,43.6479949951172,-79.3672943115234,0.0006866455078125,0.0006866455078125
"940","dpz83cz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7085,0.015,2064,0.0244,0.2062,0.1715,0.0874,0.1168,0.3937,43.6479949951172,-79.3659210205078,0.0006866455078125,0.0006866455078125
"941","dpz83d0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5067,0.173,5404,0.0303,0.2005,0.0901,0.0558,0.067,0.5563,43.6493682861328,-79.3865203857422,0.0006866455078125,0.0006866455078125
"942","dpz83d1",2012,"03",2016-09-17,20740,5715,2,15.4,0,6.2,0.0213,5,0.4554,0.0964,9299,0.0429,0.213,0.1133,0.0509,0.0731,0.5068,43.6493682861328,-79.3851470947266,0.0006866455078125,0.0006866455078125
"943","dpz83d1",2012,"04",2016-09-17,20740,5715,6,15.3,0,9.3,0.0213,5,0.4554,0.0964,9299,0.0429,0.213,0.1133,0.0509,0.0731,0.5068,43.6493682861328,-79.3851470947266,0.0006866455078125,0.0006866455078125
"944","dpz83d1",2013,"12",2016-09-17,20740,5715,2,NA,17,17.1,0.0213,5,0.4554,0.0964,9299,0.0429,0.213,0.1133,0.0509,0.0731,0.5068,43.6493682861328,-79.3851470947266,0.0006866455078125,0.0006866455078125
"945","dpz83d2",2009,"06",2016-09-17,23078,10824,9,12,0,22.6,NA,NA,0.6682,0.1235,12004,0.0416,0.2196,0.1058,0.0475,0.0756,0.5099,43.6507415771484,-79.3865203857422,0.0006866455078125,0.0006866455078125
"946","dpz83d2",2010,"07",2016-09-17,23078,10824,5,13.3,0,34.6,NA,NA,0.6682,0.1235,12004,0.0416,0.2196,0.1058,0.0475,0.0756,0.5099,43.6507415771484,-79.3865203857422,0.0006866455078125,0.0006866455078125
"947","dpz83d2",2009,"01",2016-09-17,23078,10824,3,16.1,35,14.6,NA,NA,0.6682,0.1235,12004,0.0416,0.2196,0.1058,0.0475,0.0756,0.5099,43.6507415771484,-79.3865203857422,0.0006866455078125,0.0006866455078125
"948","dpz83d2",2011,"03",2016-09-17,23078,10824,3,14.4,0,32.4,NA,NA,0.6682,0.1235,12004,0.0416,0.2196,0.1058,0.0475,0.0756,0.5099,43.6507415771484,-79.3865203857422,0.0006866455078125,0.0006866455078125
"949","dpz83d2",2012,"07",2016-09-17,23078,10824,6,14.3,0,33.4,NA,NA,0.6682,0.1235,12004,0.0416,0.2196,0.1058,0.0475,0.0756,0.5099,43.6507415771484,-79.3865203857422,0.0006866455078125,0.0006866455078125
"950","dpz83d2",2017,"02",2016-09-17,23078,10824,4,14,17,14.9,NA,NA,0.6682,0.1235,12004,0.0416,0.2196,0.1058,0.0475,0.0756,0.5099,43.6507415771484,-79.3865203857422,0.0006866455078125,0.0006866455078125
"951","dpz83d2",2014,"10",2016-09-17,23078,10824,2,10.7,0,21.1,NA,NA,0.6682,0.1235,12004,0.0416,0.2196,0.1058,0.0475,0.0756,0.5099,43.6507415771484,-79.3865203857422,0.0006866455078125,0.0006866455078125
"952","dpz83d2",2016,"04",2016-09-17,23078,10824,2,NA,0,7.9,NA,NA,0.6682,0.1235,12004,0.0416,0.2196,0.1058,0.0475,0.0756,0.5099,43.6507415771484,-79.3865203857422,0.0006866455078125,0.0006866455078125
"953","dpz83d3",2014,"10",2017-01-18,9677,11122,2,10.7,0,21.1,0.0184,3,0.4431,0.0883,1586,0.0337,0.1649,0.119,0.0535,0.0904,0.5385,43.6507415771484,-79.3851470947266,0.0006866455078125,0.0006866455078125
"954","dpz83d4",2017,"12",2010-07-27,14130,9142,2,11.3,16,7.2,NA,NA,0.4715,0.0593,793,0.0292,0.1855,0.1258,0.0572,0.0966,0.5057,43.6493682861328,-79.3837738037109,0.0006866455078125,0.0006866455078125
"955","dpz83d5",NA,NA,2012-08-07,8550,6037,NA,NA,NA,NA,NA,NA,0.6139,0.078,282,0.0393,0.1929,0.1036,0.0821,0.0607,0.5214,43.6493682861328,-79.3824005126953,0.0006866455078125,0.0006866455078125
"956","dpz83d6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3977,0.0843,2336,0.0328,0.1953,0.1175,0.0683,0.0648,0.5213,43.6507415771484,-79.3837738037109,0.0006866455078125,0.0006866455078125
"957","dpz83d7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6112,0.0523,459,0.0546,0.1703,0.1135,0.0437,0.0786,0.5393,43.6507415771484,-79.3824005126953,0.0006866455078125,0.0006866455078125
"958","dpz83d8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0492,4,1.6955,0.0294,34,0.0294,0.1471,0.0294,0.0588,0.0882,0.6471,43.6521148681641,-79.3865203857422,0.0006866455078125,0.0006866455078125
"959","dpz83d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4523,0.0354,113,0.0265,0.2389,0.0708,0.0619,0.0265,0.5754,43.6521148681641,-79.3851470947266,0.0006866455078125,0.0006866455078125
"960","dpz83db",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7165,0.0602,133,0,0.1128,0.0451,0.0226,0.0677,0.7518,43.6534881591797,-79.3865203857422,0.0006866455078125,0.0006866455078125
"961","dpz83dc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7016,0.0755,53,0.0189,0.0943,0.0755,0.0189,0.0189,0.7735,43.6534881591797,-79.3851470947266,0.0006866455078125,0.0006866455078125
"962","dpz83dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7092,0.0305,131,0.0154,0.2077,0.1231,0.1,0.1538,0.4,43.6521148681641,-79.3837738037109,0.0006866455078125,0.0006866455078125
"963","dpz83de",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177,12,0.5261,0.0425,1059,0.0533,0.1895,0.1248,0.0533,0.0886,0.4905,43.6521148681641,-79.3824005126953,0.0006866455078125,0.0006866455078125
"964","dpz83df",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8083,0.16,25,0.08,0.48,0.2,0.04,0.08,0.12,43.6534881591797,-79.3837738037109,0.0006866455078125,0.0006866455078125
"965","dpz83dg",NA,NA,2016-11-10,9430,9629,NA,NA,NA,NA,0.0424,6,0.6448,0.0292,137,0.0444,0.2222,0.1407,0.0296,0.1185,0.4446,43.6534881591797,-79.3824005126953,0.0006866455078125,0.0006866455078125
"966","dpz83dh",2011,"12",2016-11-10,16489,28424,3,12.2,0,16.1,NA,NA,0.3976,0.0327,1254,0.0449,0.1822,0.1164,0.0578,0.0843,0.5144,43.6493682861328,-79.3810272216797,0.0006866455078125,0.0006866455078125
"967","dpz83dh",2017,"02",2016-11-10,16489,28424,2,14,17,14.9,NA,NA,0.3976,0.0327,1254,0.0449,0.1822,0.1164,0.0578,0.0843,0.5144,43.6493682861328,-79.3810272216797,0.0006866455078125,0.0006866455078125
"968","dpz83dj",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0553,3,0.4533,0.0531,339,0.0299,0.1672,0.1045,0.0567,0.0776,0.5641,43.6493682861328,-79.3796539306641,0.0006866455078125,0.0006866455078125
"969","dpz83dk",2011,"01",2016-11-10,10403,26445,2,14.3,0,9.2,NA,NA,0.4731,0.0276,434,0.0416,0.157,0.1663,0.067,0.0716,0.4965,43.6507415771484,-79.3810272216797,0.0006866455078125,0.0006866455078125
"970","dpz83dm",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0467,5,0.4838,0.0705,2029,0.0347,0.1699,0.1382,0.0812,0.0931,0.4829,43.6507415771484,-79.3796539306641,0.0006866455078125,0.0006866455078125
"971","dpz83dn",NA,NA,2016-09-17,10911,14579,NA,NA,NA,NA,0.0637,11,0.576,0.0898,1358,0.04,0.1548,0.143,0.0437,0.0689,0.5496,43.6493682861328,-79.3782806396484,0.0006866455078125,0.0006866455078125
"972","dpz83dp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7028,0.0461,152,0.0199,0.2053,0.1656,0.0662,0.0662,0.4768,43.6493682861328,-79.3769073486328,0.0006866455078125,0.0006866455078125
"973","dpz83dq",2016,"06",2016-09-17,12454,11224,2,NA,0,17.8,0.0309,5,0.6074,0.0532,1956,0.0346,0.1808,0.1281,0.0615,0.0816,0.5134,43.6507415771484,-79.3782806396484,0.0006866455078125,0.0006866455078125
"974","dpz83dr",NA,NA,2017-06-13,9968,18326,NA,NA,NA,NA,NA,NA,0.5235,0.07,357,0.0338,0.2,0.1606,0.0761,0.0648,0.4647,43.6507415771484,-79.3769073486328,0.0006866455078125,0.0006866455078125
"975","dpz83ds",2014,"10",2016-11-10,15397,20612,3,10.7,0,21.1,0.017,3,0.6427,0.0597,1274,0.0261,0.1733,0.0965,0.0926,0.1116,0.4999,43.6521148681641,-79.3810272216797,0.0006866455078125,0.0006866455078125
"976","dpz83ds",2009,"05",2016-11-10,15397,20612,2,NA,0,15.2,0.017,3,0.6427,0.0597,1274,0.0261,0.1733,0.0965,0.0926,0.1116,0.4999,43.6521148681641,-79.3810272216797,0.0006866455078125,0.0006866455078125
"977","dpz83ds",2008,"12",2016-11-10,15397,20612,2,16,31,15,0.017,3,0.6427,0.0597,1274,0.0261,0.1733,0.0965,0.0926,0.1116,0.4999,43.6521148681641,-79.3810272216797,0.0006866455078125,0.0006866455078125
"978","dpz83dt",2011,"11",2016-09-17,10956,21936,5,12.8,0,47,NA,NA,0.6805,0.0196,2852,0.0442,0.2035,0.1111,0.0456,0.0832,0.5124,43.6521148681641,-79.3796539306641,0.0006866455078125,0.0006866455078125
"979","dpz83du",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9072,0.0606,33,0,0.2727,0.0909,0.0606,0.1212,0.4546,43.6534881591797,-79.3810272216797,0.0006866455078125,0.0006866455078125
"980","dpz83dv",2014,"05",2017-01-17,9525,15491,3,13.9,0,14.4,NA,NA,0.5585,0.0423,1277,0.026,0.1661,0.1244,0.0661,0.0969,0.5205,43.6534881591797,-79.3796539306641,0.0006866455078125,0.0006866455078125
"981","dpz83dv",2015,"10",2017-01-17,9525,15491,9,15.6,0,58.3,NA,NA,0.5585,0.0423,1277,0.026,0.1661,0.1244,0.0661,0.0969,0.5205,43.6534881591797,-79.3796539306641,0.0006866455078125,0.0006866455078125
"982","dpz83dv",2013,"06",2017-01-17,9525,15491,3,12.7,0,26.7,NA,NA,0.5585,0.0423,1277,0.026,0.1661,0.1244,0.0661,0.0969,0.5205,43.6534881591797,-79.3796539306641,0.0006866455078125,0.0006866455078125
"983","dpz83dw",2015,"07",2017-06-15,11767,10589,7,13.4,0,10.6,NA,NA,0.4105,0.0759,6492,0.0405,0.1979,0.1216,0.0568,0.0865,0.4967,43.6521148681641,-79.3782806396484,0.0006866455078125,0.0006866455078125
"984","dpz83dw",2012,"07",2017-06-15,11767,10589,4,14.3,0,33.4,NA,NA,0.4105,0.0759,6492,0.0405,0.1979,0.1216,0.0568,0.0865,0.4967,43.6521148681641,-79.3782806396484,0.0006866455078125,0.0006866455078125
"985","dpz83dw",2015,"12",2017-06-15,11767,10589,2,NA,5,18.9,NA,NA,0.4105,0.0759,6492,0.0405,0.1979,0.1216,0.0568,0.0865,0.4967,43.6521148681641,-79.3782806396484,0.0006866455078125,0.0006866455078125
"986","dpz83dx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5086,0.0599,334,0.027,0.1562,0.1952,0.0781,0.1411,0.4024,43.6521148681641,-79.3769073486328,0.0006866455078125,0.0006866455078125
"987","dpz83dy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7566,0.0533,1051,0.0173,0.2027,0.1037,0.0355,0.1076,0.5332,43.6534881591797,-79.3782806396484,0.0006866455078125,0.0006866455078125
"988","dpz83dz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6718,0.0632,95,0.0426,0.117,0.1915,0.1064,0.1915,0.351,43.6534881591797,-79.3769073486328,0.0006866455078125,0.0006866455078125
"989","dpz83e0",2013,"05",2015-04-13,10171,17916,3,18.6,0,40.9,NA,NA,0.5673,0.1141,482,0.0063,0.2062,0.0771,0.0292,0.0479,0.6333,43.6548614501953,-79.3865203857422,0.0006866455078125,0.0006866455078125
"990","dpz83e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7361,0.1144,1110,0.0154,0.2235,0.0932,0.0335,0.0516,0.5828,43.6548614501953,-79.3851470947266,0.0006866455078125,0.0006866455078125
"991","dpz83e2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164,3,0.5951,0.0426,399,0.0152,0.203,0.1421,0.0508,0.1244,0.4645,43.6562347412109,-79.3865203857422,0.0006866455078125,0.0006866455078125
"992","dpz83e3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724,0.0843,1068,0.0378,0.1864,0.2318,0.018,0.0492,0.4768,43.6562347412109,-79.3851470947266,0.0006866455078125,0.0006866455078125
"993","dpz83e4",2016,"05",2011-05-09,9560,1864,3,16.1,0,6.7,0.02,6,0.9536,0.0502,1515,0.0591,0.1847,0.1528,0.0718,0.1043,0.4273,43.6548614501953,-79.3837738037109,0.0006866455078125,0.0006866455078125
"994","dpz83e5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7144,0.1429,42,0.119,0.2143,0.1429,0.0952,0.1429,0.2857,43.6548614501953,-79.3824005126953,0.0006866455078125,0.0006866455078125
"995","dpz83e6",2008,"10",2015-04-13,16598,31918,6,13.1,0,7.7,NA,NA,0.4917,0.0819,8649,0.0415,0.1852,0.1267,0.0518,0.1075,0.4873,43.6562347412109,-79.3837738037109,0.0006866455078125,0.0006866455078125
"996","dpz83e6",2011,"01",2015-04-13,16598,31918,5,14.3,0,9.2,NA,NA,0.4917,0.0819,8649,0.0415,0.1852,0.1267,0.0518,0.1075,0.4873,43.6562347412109,-79.3837738037109,0.0006866455078125,0.0006866455078125
"997","dpz83e7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.401,0.049,449,0.0362,0.1765,0.1199,0.0611,0.1176,0.4887,43.6562347412109,-79.3824005126953,0.0006866455078125,0.0006866455078125
"998","dpz83e8",2008,"10",2017-01-18,9443,7916,3,13.1,0,7.7,NA,NA,0.5587,0.037,270,0.0149,0.2649,0.1567,0.0634,0.1119,0.3882,43.6576080322266,-79.3865203857422,0.0006866455078125,0.0006866455078125
"999","dpz83e9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373,4,0.9021,0.0145,415,0.0292,0.2092,0.1825,0.0633,0.1265,0.3893,43.6576080322266,-79.3851470947266,0.0006866455078125,0.0006866455078125
"1000","dpz83eb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6853,0.0172,349,0.0432,0.2421,0.1124,0.0317,0.0634,0.5072,43.6589813232422,-79.3865203857422,0.0006866455078125,0.0006866455078125
"1001","dpz83ec",NA,NA,2009-07-23,19660,12211,NA,NA,NA,NA,0.0285,4,0.511,0.0319,470,0.06,0.1991,0.137,0.0278,0.0685,0.5076,43.6589813232422,-79.3851470947266,0.0006866455078125,0.0006866455078125
"1002","dpz83ed",NA,NA,2016-11-10,12509,16952,NA,NA,NA,NA,0.007,3,0.9308,0.0675,163,0.037,0.2654,0.1173,0.0741,0.1049,0.4013,43.6576080322266,-79.3837738037109,0.0006866455078125,0.0006866455078125
"1003","dpz83ee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434,0.077,922,0.0284,0.1954,0.0993,0.0404,0.1419,0.4946,43.6576080322266,-79.3824005126953,0.0006866455078125,0.0006866455078125
"1004","dpz83ef",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0266,0.0465,43,0,0.2326,0.3023,0.0698,0.0233,0.372,43.6589813232422,-79.3837738037109,0.0006866455078125,0.0006866455078125
"1005","dpz83eg",2009,"01",2016-11-05,10019,21562,4,16.1,35,14.6,NA,NA,0.7289,0.0907,970,0.0584,0.2106,0.1502,0.0355,0.1022,0.4431,43.6589813232422,-79.3824005126953,0.0006866455078125,0.0006866455078125
"1006","dpz83eh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7844,0.1304,23,0,0.0435,0,0.1304,0.5217,0.3044,43.6548614501953,-79.3810272216797,0.0006866455078125,0.0006866455078125
"1007","dpz83ej",NA,NA,2014-05-06,5644,3945,NA,NA,NA,NA,NA,NA,0.4903,0.065,200,0.0417,0.2292,0.0885,0.0208,0.125,0.4948,43.6548614501953,-79.3796539306641,0.0006866455078125,0.0006866455078125
"1008","dpz83ek",2010,"04",2015-04-11,10925,34615,3,16.4,0,15.2,0.0283,7,0.4297,0.0619,4536,0.036,0.1873,0.1238,0.0632,0.1178,0.4719,43.6562347412109,-79.3810272216797,0.0006866455078125,0.0006866455078125
"1009","dpz83ek",2007,"07",2015-04-11,10925,34615,3,14,0,61.1,0.0283,7,0.4297,0.0619,4536,0.036,0.1873,0.1238,0.0632,0.1178,0.4719,43.6562347412109,-79.3810272216797,0.0006866455078125,0.0006866455078125
"1010","dpz83ek",2010,"11",2015-04-11,10925,34615,2,12.6,0,29.7,0.0283,7,0.4297,0.0619,4536,0.036,0.1873,0.1238,0.0632,0.1178,0.4719,43.6562347412109,-79.3810272216797,0.0006866455078125,0.0006866455078125
"1011","dpz83em",NA,NA,2015-04-13,8889,10912,NA,NA,NA,NA,NA,NA,0.5239,0.3263,377,0.0481,0.1818,0.2299,0.0588,0.1176,0.3638,43.6562347412109,-79.3796539306641,0.0006866455078125,0.0006866455078125
"1012","dpz83en",2011,"10",2009-08-18,8842,6779,3,12.5,0,27.9,NA,NA,0.6016,0.0611,131,0.0076,0.5191,0.084,0.0687,0.1145,0.2061,43.6548614501953,-79.3782806396484,0.0006866455078125,0.0006866455078125
"1013","dpz83en",2012,"10",2009-08-18,8842,6779,3,11,0,21,NA,NA,0.6016,0.0611,131,0.0076,0.5191,0.084,0.0687,0.1145,0.2061,43.6548614501953,-79.3782806396484,0.0006866455078125,0.0006866455078125
"1014","dpz83ep",2012,"10",2016-11-08,11028,6952,2,11,0,21,0.0067,3,0.532,0.0812,197,0.0203,0.1117,0.2487,0.1675,0.1523,0.2995,43.6548614501953,-79.3769073486328,0.0006866455078125,0.0006866455078125
"1015","dpz83eq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4706,0.0844,154,0.013,0.2662,0.1883,0.0195,0.0584,0.4546,43.6562347412109,-79.3782806396484,0.0006866455078125,0.0006866455078125
"1016","dpz83er",2011,"10",2015-04-13,13764,10302,3,12.5,0,27.9,NA,NA,0.4434,0.0727,4169,0.0238,0.1864,0.142,0.0507,0.1045,0.4926,43.6562347412109,-79.3769073486328,0.0006866455078125,0.0006866455078125
"1017","dpz83er",2010,"07",2015-04-13,13764,10302,2,13.3,0,34.6,NA,NA,0.4434,0.0727,4169,0.0238,0.1864,0.142,0.0507,0.1045,0.4926,43.6562347412109,-79.3769073486328,0.0006866455078125,0.0006866455078125
"1018","dpz83es",2011,"10",2016-11-05,4591,11381,3,12.5,0,27.9,0.02,3,0.8907,0.0488,41,0.0244,0.2195,0.1463,0.0488,0.2439,0.3171,43.6576080322266,-79.3810272216797,0.0006866455078125,0.0006866455078125
"1019","dpz83es",2017,"05",2016-11-05,4591,11381,2,NA,0,52.9,0.02,3,0.8907,0.0488,41,0.0244,0.2195,0.1463,0.0488,0.2439,0.3171,43.6576080322266,-79.3810272216797,0.0006866455078125,0.0006866455078125
